# Motion State
# Angle Units : degrees
# Time        	centreOfRotation	centreOfMass	rotation	velocity	omega
228           	(0.000000e+00 1.927645e-04 0.000000e+00)	(0.000000e+00 1.927645e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 7.105447e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
228.1         	(0.000000e+00 2.633893e-04 0.000000e+00)	(0.000000e+00 2.633893e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 7.004263e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
228.2         	(0.000000e+00 3.328498e-04 0.000000e+00)	(0.000000e+00 3.328498e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 6.872822e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
228.3         	(0.000000e+00 4.008458e-04 0.000000e+00)	(0.000000e+00 4.008458e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 6.711682e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
228.4         	(0.000000e+00 4.670834e-04 0.000000e+00)	(0.000000e+00 4.670834e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 6.521488e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
228.5         	(0.000000e+00 5.312755e-04 0.000000e+00)	(0.000000e+00 5.312755e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 6.303372e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
228.6         	(0.000000e+00 5.931509e-04 0.000000e+00)	(0.000000e+00 5.931509e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 6.058307e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
228.7         	(0.000000e+00 6.524417e-04 0.000000e+00)	(0.000000e+00 6.524417e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 5.787154e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
228.8         	(0.000000e+00 7.088940e-04 0.000000e+00)	(0.000000e+00 7.088940e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 5.491410e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
228.9         	(0.000000e+00 7.622699e-04 0.000000e+00)	(0.000000e+00 7.622699e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 5.172285e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
229           	(0.000000e+00 8.123397e-04 0.000000e+00)	(0.000000e+00 8.123397e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 4.830881e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
229.1         	(0.000000e+00 8.588875e-04 0.000000e+00)	(0.000000e+00 8.588875e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 4.468875e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
229.2         	(0.000000e+00 9.017172e-04 0.000000e+00)	(0.000000e+00 9.017172e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 4.088103e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
229.3         	(0.000000e+00 9.406496e-04 0.000000e+00)	(0.000000e+00 9.406496e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 3.689752e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
229.4         	(0.000000e+00 9.755122e-04 0.000000e+00)	(0.000000e+00 9.755122e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 3.275461e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
229.5         	(0.000000e+00 1.006159e-03 0.000000e+00)	(0.000000e+00 1.006159e-03 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 2.847411e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
229.6         	(0.000000e+00 1.032460e-03 0.000000e+00)	(0.000000e+00 1.032460e-03 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 2.407025e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
229.7         	(0.000000e+00 1.054299e-03 0.000000e+00)	(0.000000e+00 1.054299e-03 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 1.956238e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
229.8         	(0.000000e+00 1.071585e-03 0.000000e+00)	(0.000000e+00 1.071585e-03 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 1.497095e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
229.9         	(0.000000e+00 1.084241e-03 0.000000e+00)	(0.000000e+00 1.084241e-03 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 1.030979e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
230           	(0.000000e+00 1.092205e-03 0.000000e+00)	(0.000000e+00 1.092205e-03 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 5.597540e-05 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
230.1         	(0.000000e+00 1.095436e-03 0.000000e+00)	(0.000000e+00 1.095436e-03 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 8.549626e-06 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
230.2         	(0.000000e+00 1.093915e-03 0.000000e+00)	(0.000000e+00 1.093915e-03 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -3.894059e-05 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
230.3         	(0.000000e+00 1.087648e-03 0.000000e+00)	(0.000000e+00 1.087648e-03 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -8.627156e-05 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
230.4         	(0.000000e+00 1.076660e-03 0.000000e+00)	(0.000000e+00 1.076660e-03 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -1.332869e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
230.5         	(0.000000e+00 1.060991e-03 0.000000e+00)	(0.000000e+00 1.060991e-03 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -1.797587e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
230.6         	(0.000000e+00 1.040709e-03 0.000000e+00)	(0.000000e+00 1.040709e-03 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -2.255375e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
230.7         	(0.000000e+00 1.015883e-03 0.000000e+00)	(0.000000e+00 1.015883e-03 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -2.704283e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
230.8         	(0.000000e+00 9.866230e-04 0.000000e+00)	(0.000000e+00 9.866230e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -3.141310e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
230.9         	(0.000000e+00 9.530571e-04 0.000000e+00)	(0.000000e+00 9.530571e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -3.564725e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
231           	(0.000000e+00 9.153285e-04 0.000000e+00)	(0.000000e+00 9.153285e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -3.973000e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
231.1         	(0.000000e+00 8.735971e-04 0.000000e+00)	(0.000000e+00 8.735971e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -4.364363e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
231.2         	(0.000000e+00 8.280412e-04 0.000000e+00)	(0.000000e+00 8.280412e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -4.736924e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
231.3         	(0.000000e+00 7.788586e-04 0.000000e+00)	(0.000000e+00 7.788586e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -5.089061e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
231.4         	(0.000000e+00 7.262600e-04 0.000000e+00)	(0.000000e+00 7.262600e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -5.419111e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
231.5         	(0.000000e+00 6.704764e-04 0.000000e+00)	(0.000000e+00 6.704764e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -5.725363e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
231.6         	(0.000000e+00 6.117528e-04 0.000000e+00)	(0.000000e+00 6.117528e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -6.006307e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
231.7         	(0.000000e+00 5.503503e-04 0.000000e+00)	(0.000000e+00 5.503503e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -6.260500e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
231.8         	(0.000000e+00 4.865428e-04 0.000000e+00)	(0.000000e+00 4.865428e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -6.486849e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
231.9         	(0.000000e+00 4.206133e-04 0.000000e+00)	(0.000000e+00 4.206133e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -6.684553e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
232           	(0.000000e+00 3.528517e-04 0.000000e+00)	(0.000000e+00 3.528517e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -6.852890e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
232.1         	(0.000000e+00 2.835555e-04 0.000000e+00)	(0.000000e+00 2.835555e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -6.990918e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
232.2         	(0.000000e+00 2.130334e-04 0.000000e+00)	(0.000000e+00 2.130334e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -7.097854e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
232.3         	(0.000000e+00 1.415984e-04 0.000000e+00)	(0.000000e+00 1.415984e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -7.173347e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
232.4         	(0.000000e+00 6.956643e-05 0.000000e+00)	(0.000000e+00 6.956643e-05 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -7.217433e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
232.5         	(0.000000e+00 -2.750260e-06 0.000000e+00)	(0.000000e+00 -2.750260e-06 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -7.230002e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
232.6         	(0.000000e+00 -7.503361e-05 0.000000e+00)	(0.000000e+00 -7.503361e-05 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -7.210860e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
232.7         	(0.000000e+00 -1.469675e-04 0.000000e+00)	(0.000000e+00 -1.469675e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -7.159994e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
232.8         	(0.000000e+00 -2.182335e-04 0.000000e+00)	(0.000000e+00 -2.182335e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -7.077840e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
232.9         	(0.000000e+00 -2.885243e-04 0.000000e+00)	(0.000000e+00 -2.885243e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -6.965052e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
233           	(0.000000e+00 -3.575345e-04 0.000000e+00)	(0.000000e+00 -3.575345e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -6.822190e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
233.1         	(0.000000e+00 -4.249680e-04 0.000000e+00)	(0.000000e+00 -4.249680e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -6.649827e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
233.2         	(0.000000e+00 -4.905311e-04 0.000000e+00)	(0.000000e+00 -4.905311e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -6.448658e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
233.3         	(0.000000e+00 -5.539412e-04 0.000000e+00)	(0.000000e+00 -5.539412e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -6.219976e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
233.4         	(0.000000e+00 -6.149306e-04 0.000000e+00)	(0.000000e+00 -6.149306e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -5.964799e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
233.5         	(0.000000e+00 -6.732372e-04 0.000000e+00)	(0.000000e+00 -6.732372e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -5.683950e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
233.6         	(0.000000e+00 -7.286096e-04 0.000000e+00)	(0.000000e+00 -7.286096e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -5.378974e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
233.7         	(0.000000e+00 -7.808167e-04 0.000000e+00)	(0.000000e+00 -7.808167e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -5.051260e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
233.8         	(0.000000e+00 -8.296348e-04 0.000000e+00)	(0.000000e+00 -8.296348e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -4.701842e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
233.9         	(0.000000e+00 -8.748535e-04 0.000000e+00)	(0.000000e+00 -8.748535e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -4.332525e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
234           	(0.000000e+00 -9.162853e-04 0.000000e+00)	(0.000000e+00 -9.162853e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -3.945058e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
234.1         	(0.000000e+00 -9.537547e-04 0.000000e+00)	(0.000000e+00 -9.537547e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -3.540568e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
234.2         	(0.000000e+00 -9.870967e-04 0.000000e+00)	(0.000000e+00 -9.870967e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -3.120779e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
234.3         	(0.000000e+00 -1.016170e-03 0.000000e+00)	(0.000000e+00 -1.016170e-03 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -2.687963e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
234.4         	(0.000000e+00 -1.040856e-03 0.000000e+00)	(0.000000e+00 -1.040856e-03 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -2.243758e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
234.5         	(0.000000e+00 -1.061045e-03 0.000000e+00)	(0.000000e+00 -1.061045e-03 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -1.789838e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
234.6         	(0.000000e+00 -1.076653e-03 0.000000e+00)	(0.000000e+00 -1.076653e-03 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -1.328129e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
234.7         	(0.000000e+00 -1.087608e-03 0.000000e+00)	(0.000000e+00 -1.087608e-03 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -8.599393e-05 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
234.8         	(0.000000e+00 -1.093851e-03 0.000000e+00)	(0.000000e+00 -1.093851e-03 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -3.875502e-05 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
234.9         	(0.000000e+00 -1.095359e-03 0.000000e+00)	(0.000000e+00 -1.095359e-03 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 8.654757e-06 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
235           	(0.000000e+00 -1.092121e-03 0.000000e+00)	(0.000000e+00 -1.092121e-03 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 5.607219e-05 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
235.1         	(0.000000e+00 -1.084145e-03 0.000000e+00)	(0.000000e+00 -1.084145e-03 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 1.032825e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
235.2         	(0.000000e+00 -1.071464e-03 0.000000e+00)	(0.000000e+00 -1.071464e-03 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 1.500698e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
235.3         	(0.000000e+00 -1.054131e-03 0.000000e+00)	(0.000000e+00 -1.054131e-03 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 1.962385e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
235.4         	(0.000000e+00 -1.032216e-03 0.000000e+00)	(0.000000e+00 -1.032216e-03 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 2.416465e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
235.5         	(0.000000e+00 -1.005801e-03 0.000000e+00)	(0.000000e+00 -1.005801e-03 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 2.860746e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
235.6         	(0.000000e+00 -9.750014e-04 0.000000e+00)	(0.000000e+00 -9.750014e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 3.292412e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
235.7         	(0.000000e+00 -9.399530e-04 0.000000e+00)	(0.000000e+00 -9.399530e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 3.709924e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
235.8         	(0.000000e+00 -9.008029e-04 0.000000e+00)	(0.000000e+00 -9.008029e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 4.111734e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
235.9         	(0.000000e+00 -8.577184e-04 0.000000e+00)	(0.000000e+00 -8.577184e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 4.495993e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
236           	(0.000000e+00 -8.108831e-04 0.000000e+00)	(0.000000e+00 -8.108831e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 4.860811e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
236.1         	(0.000000e+00 -7.605021e-04 0.000000e+00)	(0.000000e+00 -7.605021e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 5.204584e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
236.2         	(0.000000e+00 -7.067914e-04 0.000000e+00)	(0.000000e+00 -7.067914e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 5.525630e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
236.3         	(0.000000e+00 -6.499895e-04 0.000000e+00)	(0.000000e+00 -6.499895e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 5.822490e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
236.4         	(0.000000e+00 -5.903416e-04 0.000000e+00)	(0.000000e+00 -5.903416e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 6.093811e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
236.5         	(0.000000e+00 -5.281133e-04 0.000000e+00)	(0.000000e+00 -5.281133e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 6.337963e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
236.6         	(0.000000e+00 -4.635823e-04 0.000000e+00)	(0.000000e+00 -4.635823e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 6.554124e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
236.7         	(0.000000e+00 -3.970308e-04 0.000000e+00)	(0.000000e+00 -3.970308e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 6.741552e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
236.8         	(0.000000e+00 -3.287513e-04 0.000000e+00)	(0.000000e+00 -3.287513e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 6.899269e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
236.9         	(0.000000e+00 -2.590455e-04 0.000000e+00)	(0.000000e+00 -2.590455e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 7.026486e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
237           	(0.000000e+00 -1.882216e-04 0.000000e+00)	(0.000000e+00 -1.882216e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 7.122612e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
237.1         	(0.000000e+00 -1.165932e-04 0.000000e+00)	(0.000000e+00 -1.165932e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 7.187306e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
237.2         	(0.000000e+00 -4.447545e-05 0.000000e+00)	(0.000000e+00 -4.447545e-05 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 7.220619e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
237.3         	(0.000000e+00 2.781916e-05 0.000000e+00)	(0.000000e+00 2.781916e-05 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 7.222440e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
237.4         	(0.000000e+00 9.997335e-05 0.000000e+00)	(0.000000e+00 9.997335e-05 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 7.192548e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
237.5         	(0.000000e+00 1.716701e-04 0.000000e+00)	(0.000000e+00 1.716701e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 7.131161e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
237.6         	(0.000000e+00 2.425966e-04 0.000000e+00)	(0.000000e+00 2.425966e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 7.039020e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
237.7         	(0.000000e+00 3.124505e-04 0.000000e+00)	(0.000000e+00 3.124505e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 6.916391e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
237.8         	(0.000000e+00 3.809244e-04 0.000000e+00)	(0.000000e+00 3.809244e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 6.763768e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
237.9         	(0.000000e+00 4.477259e-04 0.000000e+00)	(0.000000e+00 4.477259e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 6.581912e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
238           	(0.000000e+00 5.125626e-04 0.000000e+00)	(0.000000e+00 5.125626e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 6.371891e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
238.1         	(0.000000e+00 5.751637e-04 0.000000e+00)	(0.000000e+00 5.751637e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 6.134741e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
